background_color{ 255, 255, 255 }
tile_pattern{
  id = "1",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 80,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "10",
  ground = "empty",
  default_layer = 1,
  x = 64,
  y = 96,
  width = 16,
  height = 24,
  repeat_mode = "none",
}

tile_pattern{
  id = "100",
  ground = "traversable",
  default_layer = 1,
  x = 432,
  y = 0,
  width = 80,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "101",
  ground = "wall",
  default_layer = 0,
  x = 488,
  y = 72,
  width = 16,
  height = 16,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "102",
  ground = "wall",
  default_layer = 0,
  x = 440,
  y = 72,
  width = 16,
  height = 16,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "103",
  ground = "traversable",
  default_layer = 0,
  x = 488,
  y = 88,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "104",
  ground = "traversable",
  default_layer = 0,
  x = 448,
  y = 88,
  width = 8,
  height = 8,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "105",
  ground = "wall",
  default_layer = 0,
  x = 432,
  y = 72,
  width = 8,
  height = 8,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "106",
  ground = "wall",
  default_layer = 0,
  x = 504,
  y = 72,
  width = 8,
  height = 8,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "11",
  ground = "empty",
  default_layer = 1,
  x = 80,
  y = 96,
  width = 16,
  height = 24,
  repeat_mode = "none",
}

tile_pattern{
  id = "110",
  ground = "wall",
  default_layer = 0,
  x = 360,
  y = 112,
  width = 32,
  height = 48,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "111",
  ground = "wall",
  default_layer = 0,
  x = 392,
  y = 112,
  width = 32,
  height = 48,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "12",
  ground = "empty",
  default_layer = 1,
  x = 96,
  y = 96,
  width = 16,
  height = 24,
  repeat_mode = "none",
}

tile_pattern{
  id = "13",
  ground = "wall",
  default_layer = 0,
  x = 136,
  y = 48,
  width = 32,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "14",
  ground = "wall",
  default_layer = 1,
  x = 136,
  y = 0,
  width = 32,
  height = 48,
  repeat_mode = "none",
}

tile_pattern{
  id = "15",
  ground = "traversable",
  default_layer = 1,
  x = 128,
  y = 32,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "16",
  ground = "traversable",
  default_layer = 1,
  x = 168,
  y = 32,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "17",
  ground = "traversable",
  default_layer = 0,
  x = 216,
  y = 80,
  width = 32,
  height = 32,
  repeat_mode = "none",
}

tile_pattern{
  id = "18",
  ground = "wall",
  default_layer = 1,
  x = 176,
  y = 0,
  width = 48,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "19",
  ground = "wall",
  default_layer = 1,
  x = 176,
  y = 16,
  width = 48,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "2",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 120,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "20",
  ground = "wall",
  default_layer = 1,
  x = 176,
  y = 32,
  width = 48,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "21",
  ground = "wall",
  default_layer = 1,
  x = 176,
  y = 48,
  width = 48,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "22",
  ground = "wall",
  default_layer = 1,
  x = 176,
  y = 64,
  width = 48,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "23",
  ground = "wall",
  default_layer = 0,
  x = 88,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "24",
  ground = "empty",
  default_layer = 1,
  x = 88,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "25",
  ground = "wall",
  default_layer = 0,
  x = 104,
  y = 64,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "26",
  ground = "wall",
  default_layer = 0,
  x = 120,
  y = 80,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "27",
  ground = "empty",
  default_layer = 1,
  x = 120,
  y = 64,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "28",
  ground = "wall",
  default_layer = 0,
  x = 120,
  y = 112,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "29",
  ground = "empty",
  default_layer = 1,
  x = 120,
  y = 96,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "3",
  ground = "traversable",
  default_layer = 0,
  x = 56,
  y = 80,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "30",
  ground = "traversable",
  default_layer = 0,
  x = 168,
  y = 96,
  width = 16,
  height = 16,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "31",
  ground = "traversable",
  default_layer = 0,
  x = 168,
  y = 80,
  width = 16,
  height = 16,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "32",
  ground = "wall",
  default_layer = 1,
  x = 184,
  y = 80,
  width = 32,
  height = 24,
}

tile_pattern{
  id = "33",
  ground = "wall",
  default_layer = 1,
  x = { 136, 168, 200, 232, 264, 296, 328 },
  y = { 112, 112, 112, 112, 112, 112, 112 },
  width = 32,
  height = 32,
  frame_delay = 250,
  repeat_mode = "none",
}

tile_pattern{
  id = "34",
  ground = "wall",
  default_layer = 1,
  x = 136,
  y = 80,
  width = 32,
  height = 32,
  repeat_mode = "none",
}

tile_pattern{
  id = "35",
  ground = "wall",
  default_layer = 1,
  x = 136,
  y = 64,
  width = 32,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "36",
